Dimensions,Ranks,Millions,Index Size,Seed,Test Count,Av Diff,Av Magnitude,Exact Matches,Av Dist Calc,Av Dist Calc/Million,MAX_RANDOM,Notes
 256, 1,1,2,1,1000,101.612,1604.3,445,919.109,919.109,5000
 256, 2,1,2,0,1000,47.7061,1621.38,686,1562.27,1562.27,5000
 256, 2,1,2,1,1000,51.3509,1604.3,702,1521.06,1521.06,5000
 256, 3,1,2,0,1000,66.1106,1621.38,641,445.998,445.998,5000
 256, 3,1,2,1,1000,65.3075,1604.3,639,467.987,467.987,5000
 256, 4,1,2,0,1000,63.1617,1621.38,627,331.607,331.607,5000
 256, 4,1,2,1,1000,64.0978,1604.3,614,320.065,320.065,5000
 256, 5,1,2,0,1000,61.3992,1621.38,610,247.039,247.039,5000
 256, 5,1,2,1,1000,61.8103,1604.3,606,246.326,246.326,5000
 256, 6,1,2,0,1000,60.7979,1621.38,602,219.637,219.637,5000
 256, 6,1,2,1,1000,58.6833,1604.3,607,212.331,212.331,5000
 256, 7,1,2,0,1000,59.3043,1621.38,596,203.641,203.641,5000
 256, 7,1,2,1,1000,56.4552,1604.3,600,200.333,200.333,5000
 256, 8,1,2,0,1000,58.1187,1621.38,591,205.093,205.093,5000,keeps going down -- need additional -- does it get better?
 256, 8,1,2,1,1000,55.051,1604.3,590,208.229,208.229,5000
 256, 9,1,2,1,1000,55.3714,1604.3,576,217.797,217.797,5000
 256,10,1,2,1,1000,55.289,1604.3,573,242.304,242.304,5000
 256,11,1,2,1,1000,54.2293,1604.3,573,271.711,271.711,5000
 256,12,1,2,1,1000,52.9417,1604.3,571,306.907,306.907,5000
 256,13,1,2,1,1000,52.5626,1604.3,568,346.023,346.023,5000
 256,14,1,2,1,1000,52.0472,1604.3,565,387.203,387.203,5000
 256,15,1,2,1,1000,50.6457,1604.3,563,435.32,435.32,5000
 256,16,1,2,1,1000,50.1889,1604.3,563,488.081,488.081,5000
 512, 1,1,2,0,1000,169.946,2050.05,227,462.022,462.022,5000
 512, 1,1,2,1,1000,155.238,2007.39,236,452.33,452.33,5000
 512, 1,1,2,1,1000,155.238,2007.39,236,452.33,452.33,5000
 512, 2,1,2,0,1000,35.0506,2050.05,738,1001.97,1001.97,5000
 512, 2,1,2,1,1000,34.6464,2007.39,747,983.295,983.295,5000
 512, 3,1,2,0,1000,27.2624,2050.05,742,976.266,976.266,5000 
 512, 3,1,2,1,1000,23.9962,2007.39,739,959.546,959.546,5000
 512, 4,1,2,0,1000,38.9286,2050.05,685,1014.32,1014.32,5000
 512, 4,1,2,1,1000,34.8974,2007.39,669,986.279,986.279,5000
 512, 5,1,2,0,1000,47.6991,2050.05,627,978.542,978.542,5000
 512, 5,1,2,1,1000,42.525,2007.39,621,953.515,953.515,5000
 512, 6,1,2,0,1000,51.8529,2050.05,590,948.148,948.148,5000
 512, 6,1,2,1,1000,52.0991,2007.39,574,907.04,907.04,5000
 512, 7,1,2,0,1000,57.4607,2050.05,554,900.644,900.644,5000
 512, 7,1,2,1,1000,56.8827,2007.39,543,862.627,862.627,5000
 512, 8,1,2,0,1000,60.5935,2050.05,530,857.237,857.237,5000
 512, 8,1,2,1,1000,59.8283,2007.39,521,814.235,814.235,5000
 512, 9,1,2,0,1000,63.7418,2050.05,511,808.675,808.675,5000
 512, 9,1,2,1,1000,62.2621,2007.39,502,776.051,776.051,5000
 512,10,1,2,0,1000,67.4704,2050.05,497,752.892,752.892,5000
 512,10,1,2,1,1000,63.8362,2007.39,490,743.837,743.837,5000
 512,11,1,2,0,1000,69.6269,2050.05,483,701.615,701.615,5000
 512,11,1,2,1,1000,65.1308,2007.39,474,694.327,694.327,5000
 512,12,1,2,0,1000,71.7981,2050.05,468,654.934,654.934,5000
 512,12,1,2,1,1000,65.7518,2007.39,470,659.719,659.719,5000
 512,13,1,2,0,1000,71.9738,2050.05,455,617.704,617.704,5000
