Dimensions,Ranks,Millions,Index Size,Seed,Test Count,Av Diff,Av Magnitude,Exact Matches,Av Dist Calc,Av Dist Calc/Million,MAX_RANDOM,Notes
32,3,1,2,2,1000,2.40527,502.16,918,339.712,339.712,5000
32,4,1,2,2,1000,12.0548,502.16,831,9579.56,9579.56,5000
32,5,1,2,2,1000,7.7906,502.16,873,12902.4,12902.4,5000
32,6,1,2,2,1000,4.73376,502.16,893,16495,16495,5000
32,7,1,2,2,1000,4.19633,502.16,901,20090.3,20090.3,5000
32,8,1,2,2,1000,3.49096,502.16,916,23582,23582,5000
32,1,1,2,2,1000,6.44566,502.16,941,15199.5,15199.5,5000,offsets extended to 7
32,2,1,2,2,1000,1.07721,502.16,988,6481.45,6481.45,5000,offsets extended to 7
32,3,1,2,2,1000,2.40527,502.16,918,369.998,369.998,5000,offsets extended to 7
32,4,1,2,2,1000,12.0548,502.16,831,9650.66,9650.66,5000,offsets extended to 7
32,5,1,2,2,1000,7.7906,502.16,873,13066.3,13066.3,5000,offsets extended to 7
32,6,1,2,2,1000,4.73376,502.16,893,16809.2,16809.2,5000,offsets extended to 7
32,7,1,2,2,1000,4.19633,502.16,901,20622.4,20622.4,5000,offsets extended to 7
32,8,1,2,2,1000,3.49096,502.16,916,24408.4,24408.4,5000,offsets extended to 7
32,1,1,2,2,1000,6.44566,502.16,941,16336.2,16336.2,5000,offsets extended to 11
32,2,1,2,2,1000,1.07721,502.16,988,6523.75,6523.75,5000,offsets extended to 11
32,3,1,2,2,1000,2.40527,502.16,918,388.37,388.37,5000,offsets extended to 11
32,4,1,2,2,1000,12.0548,502.16,831,9694.43,9694.43,5000,offsets extended to 11
32,5,1,2,2,1000,7.7906,502.16,873,13156,13156,5000,offsets extended to 11
32,6,1,2,2,1000,4.73376,502.16,893,16967.1,16967.1,5000,offsets extended to 11
32,7,1,2,2,1000,4.19633,502.16,901,20873.4,20873.4,5000,offsets extended to 11
32,8,1,2,2,1000,3.49096,502.16,916,24778,24778,5000,offsets extended to 11
32,1,1,2,2,1000,17.1546,502.16,834,4260.95,4260.95,5000,offsets constrained to 1
32,2,1,2,2,1000,12.0977,502.16,872,4501.05,4501.05,5000,offsets constrained to 1
32,3,1,2,2,1000,13.9913,502.16,804,233.354,233.354,5000,offsets constrained to 1
32,4,1,2,2,1000,28.9922,502.16,729,7075.87,7075.87,5000,offsets constrained to 1
32,5,1,2,2,1000,22.944,502.16,766,9473.92,9473.92,5000,offsets constrained to 1
32,6,1,2,2,1000,18.6419,502.16,783,12011.2,12011.2,5000,offsets constrained to 1
32,7,1,2,2,1000,17.5302,502.16,788,14545,14545,5000,offsets constrained to 1
32,8,1,2,2,1000,16.2895,502.16,804,16983.5,16983.5,5000,offsets constrained to 1
32,1,1,2,2,1000,6.44566,502.16,941,10499.1,10499.1,5000,offsets 3
32,2,1,2,2,1000,1.07721,502.16,988,6317.4,6317.4,5000,offsets 3
32,3,1,2,2,1000,2.40527,502.16,918,339.712,339.712,5000,offsets 3
32,4,1,2,2,1000,12.0548,502.16,831,9579.56,9579.56,5000,offsets 3
32,5,1,2,2,1000,7.7906,502.16,873,12902.4,12902.4,5000,offsets 3
32,6,1,2,2,1000,4.73376,502.16,893,16495,16495,5000,offsets 3
32,7,1,2,2,1000,4.19633,502.16,901,20090.3,20090.3,5000,offsets 3
32,8,1,2,2,1000,3.49096,502.16,916,23582,23582,5000,offsets 3
32,1,1,2,2,1000,6.44566,502.16,941,10501.9,10501.9,5000
32,2,1,2,2,1000,1.07721,502.16,988,6321.55,6321.55,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,4,1,2,2,1000,10.971,502.16,834,9616.25,9616.25,5000
32,5,1,2,2,1000,6.62348,502.16,877,13006.9,13006.9,5000
32,6,1,2,2,1000,3.74189,502.16,900,16713.6,16713.6,5000
32,7,1,2,2,1000,3.36661,502.16,910,20476.7,20476.7,5000
32,8,1,2,2,1000,2.70481,502.16,925,24182.2,24182.2,5000
32,1,1,2,2,1000,6.44566,502.16,941,10501.9,10501.9,5000
32,2,1,2,2,1000,1.07721,502.16,988,6321.63,6321.63,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.945,359.945,5000
32,4,1,2,2,1000,10.971,502.16,834,9616.76,9616.76,5000
32,5,1,2,2,1000,6.62348,502.16,877,13006.9,13006.9,5000
32,6,1,2,2,1000,3.74189,502.16,900,16713.6,16713.6,5000
32,7,1,2,2,1000,3.36661,502.16,910,20476.7,20476.7,5000
32,8,1,2,2,1000,2.70481,502.16,925,24182.2,24182.2,5000
32,1,1,2,2,1000,6.44566,502.16,941,10501.9,10501.9,5000
32,2,1,2,2,1000,1.07721,502.16,988,6321.55,6321.55,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,4,1,2,2,1000,10.971,502.16,834,9616.25,9616.25,5000
32,5,1,2,2,1000,6.62348,502.16,877,13006.9,13006.9,5000
32,6,1,2,2,1000,3.74189,502.16,900,16713.6,16713.6,5000
32,7,1,2,2,1000,3.36661,502.16,910,20476.7,20476.7,5000
32,8,1,2,2,1000,2.70481,502.16,925,24182.2,24182.2,5000
32,3,16,2,2,1000,0.426415,373.043,960,3998.41,249.9,5000
32,1,16,2,2,1000,7.84712,373.043,924,149895,9368.44,5000
32,2,16,2,2,1000,2.53376,373.043,981,74080.6,4630.04,5000
32,3,16,2,2,1000,0.426415,373.043,960,3998.41,249.9,5000
32,4,16,2,2,1000,2.36686,373.043,971,124368,7772.98,5000
32,5,16,2,2,1000,14.6991,373.043,826,87979.8,5498.74,5000
32,6,16,2,2,1000,18.5983,373.043,793,84576.8,5286.05,5000
32,7,16,2,2,1000,19.1267,373.043,774,81714.6,5107.16,5000
128,1,1,2,2,1000,14.3956,1217.23,884,2602.17,2602.17,5000
128,2,1,2,2,1000,0.931408,1217.23,990,3339.36,3339.36,5000
128,3,1,2,2,1000,35.8783,1217.23,770,114.69,114.69,5000
128,4,1,2,2,1000,30.5068,1217.23,769,167.23,167.23,5000
128,5,1,2,2,1000,26.314,1217.23,778,254.143,254.143,5000
128,6,1,2,2,1000,22.6455,1217.23,779,374.017,374.017,5000
128,7,1,2,2,1000,19.2079,1217.23,785,521.786,521.786,5000
128,3,1,2,2,1000,35.8783,1217.23,770,114.69,114.69,5000
128,3,1,2,2,1000,35.8783,1217.23,770,114.69,114.69,5000
128,3,1,2,2,1000,35.8783,1217.23,770,114.69,114.69,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
128,3,1,2,2,1000,35.8783,1217.23,770,114.69,114.69,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,3,1,2,2,1000,1.44589,394.37,941,1076.72,1076.72,5000,No negative numbers
32,3,1,2,2,1000,1.44589,394.37,941,1076.72,1076.72,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,4,1,2,2,1000,10.971,502.16,834,9616.25,9616.25,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,4,1,2,2,1000,10.971,502.16,834,9616.25,9616.25,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,4,1,2,2,1000,10.971,502.16,834,9616.25,9616.25,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,4,1,2,2,1000,10.971,502.16,834,9616.25,9616.25,5000
32,3,1,2,2,1000,2.40527,502.16,918,339.712,339.712,5000
32,4,1,2,2,1000,12.0548,502.16,831,9579.56,9579.56,5000
32,3,1,2,2,1000,0.0429313,502.16,998,9104.96,9104.96,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.707,359.707,5000
32,4,1,2,2,1000,10.971,502.16,834,9616.25,9616.25,5000
32,3,1,2,2,1000,2.40527,502.16,918,648.599,648.599,5000
32,4,1,2,2,1000,10.7751,502.16,836,9712.56,9712.56,5000
32,3,1,2,2,1000,2.40527,502.16,918,648.599,648.599,5000
32,4,1,2,2,1000,10.7457,502.16,837,11317.8,11317.8,5000
32,3,1,2,2,1000,2.18499,502.16,920,6608.9,6608.9,5000
32,4,1,2,2,1000,11.1831,502.16,838,12780.9,12780.9,5000
32,3,1,2,2,1000,15.6673,502.16,828,194852,194852,5000
32,4,1,2,2,1000,15.6673,502.16,828,194852,194852,5000
32,3,1,2,2,1000,0,502.16,1000,623774,623774,5000
32,3,1,2,2,1000,2.18499,502.16,920,8341.52,8341.52,5000
32,4,1,2,2,1000,10.6778,502.16,839,13289.7,13289.7,5000
32,3,1,2,2,1000,2.40527,502.16,918,374.019,374.019,5000
32,4,1,2,2,1000,10.971,502.16,834,9709.15,9709.15,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.693,359.693,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.712,359.712,5000
32,4,1,2,2,1000,11.0308,502.16,833,9621.65,9621.65,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.712,359.712,5000
32,4,1,2,2,1000,10.971,502.16,834,9620.8,9620.8,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.729,359.729,5000
32,4,1,2,2,1000,10.971,502.16,834,9649.94,9649.94,5000
32,3,1,2,2,1000,15.2186,502.16,774,61.833,61.833,5000
32,4,1,2,2,1000,9.93944,502.16,865,2455.15,2455.15,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.729,359.729,5000
32,4,1,2,2,1000,10.971,502.16,834,9649.94,9649.94,5000
32,3,1,2,2,1000,15.2186,502.16,774,61.833,61.833,5000
32,4,1,2,2,1000,9.93944,502.16,865,2455.15,2455.15,5000
32,5,1,2,2,1000,10.0098,502.16,863,2387.83,2387.83,5000
32,6,1,2,2,1000,10.0098,502.16,863,2387.86,2387.86,5000
32,3,1,2,2,1000,9.82727,502.16,816,118.241,118.241,5000
32,4,1,2,2,1000,12.967,502.16,828,5408.68,5408.68,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.729,359.729,5000
32,4,1,2,2,1000,10.971,502.16,834,9649.94,9649.94,5000
32,5,1,2,2,1000,6.62348,502.16,877,13070.4,13070.4,5000
32,3,1,2,2,1000,0.0204508,502.16,999,9131.28,9131.28,5000
32,4,1,2,2,1000,0.0204508,502.16,999,12244.7,12244.7,5000
32,5,1,2,2,1000,0,502.16,1000,15418.7,15418.7,5000
32,6,1,2,2,1000,0,502.16,1000,18705.3,18705.3,5000
32,3,1,2,2,1000,0.0204508,502.16,999,9131.28,9131.28,5000
32,4,1,2,2,1000,0.0204508,502.16,999,12244.7,12244.7,5000
32,3,1,2,2,1000,2.40527,502.16,918,346.11,346.11,5000
32,4,1,2,2,1000,1.56559,502.16,930,704.234,704.234,5000
32,5,1,2,2,1000,1.11734,502.16,936,1246.87,1246.87,5000
32,6,1,2,2,1000,0.911489,502.16,937,1989.75,1989.75,5000
32,3,1,2,2,1000,1.14089,502.16,967,434461,434461,5000
32,4,1,2,2,1000,1.84855,502.16,961,234057,234057,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.153,359.153,5000
32,4,1,2,2,1000,11.8311,502.16,834,9653.23,9653.23,5000
32,5,1,2,2,1000,7.33725,502.16,875,13051.7,13051.7,5000
32,6,1,2,2,1000,4.27829,502.16,896,16764.4,16764.4,5000
32,3,1,2,2,1000,2.40527,502.16,918,359.153,359.153,5000
32,3,1,2,2,1000,0.0204508,502.16,999,9144.45,9144.45,5000
